row_id,source_record,source_line,cook_rank,term_id,estimate_full,estimate_deleted,delta_full_minus_deleted,delta_in_primary_se
CP01-R1030,1030,1031,1000,FLY_ASH,0.08793432,0.08793372,0.00000060,0.00004801
CP01-R1030,1030,1031,1000,WATER,-0.14991842,-0.14995535,0.00003693,0.00091911
CP01-R1030,1030,1031,1000,SUPERPLASTICIZER,0.29222460,0.29213087,0.00009372,0.00100318
CP01-R1030,1030,1031,1000,COARSE_AGGREGATE,0.01808621,0.01809200,-0.00000578,-0.00061546
CP01-R1030,1030,1031,1000,FINE_AGGREGATE,0.02019035,0.02019075,-0.00000040,-0.00003772
CP01-R1030,1030,1031,1000,AGE,0.11422207,0.11422591,-0.00000384,-0.00070846
CP01-R0768,768,769,1001,INTERCEPT,-23.33121358,-23.38745598,0.05624239,0.00211553
CP01-R0768,768,769,1001,CEMENT,0.11980433,0.11981646,-0.00001213,-0.00142845
CP01-R0768,768,769,1001,SLAG,0.10386581,0.10388659,-0.00002078,-0.00205047
CP01-R0768,768,769,1001,FLY_ASH,0.08793432,0.08795668,-0.00002235,-0.00177645
CP01-R0768,768,769,1001,WATER,-0.14991842,-0.14983954,-0.00007888,-0.00196334
CP01-R0768,768,769,1001,SUPERPLASTICIZER,0.29222460,0.29236489,-0.00014030,-0.00150173
CP01-R0768,768,769,1001,COARSE_AGGREGATE,0.01808621,0.01810564,-0.00001943,-0.00206858
CP01-R0768,768,769,1001,FINE_AGGREGATE,0.02019035,0.02021033,-0.00001998,-0.00186683
CP01-R0768,768,769,1001,AGE,0.11422207,0.11422595,-0.00000388,-0.00071511
CP01-R0351,351,352,1002,INTERCEPT,-23.33121358,-23.32430206,-0.00691152,-0.00025997
CP01-R0351,351,352,1002,CEMENT,0.11980433,0.11980173,0.00000261,0.00030735
CP01-R0351,351,352,1002,SLAG,0.10386581,0.10386246,0.00000334,0.00032999
CP01-R0351,351,352,1002,FLY_ASH,0.08793432,0.08794076,-0.00000643,-0.00051133
CP01-R0351,351,352,1002,WATER,-0.14991842,-0.14994101,0.00002259,0.00056220
CP01-R0351,351,352,1002,SUPERPLASTICIZER,0.29222460,0.29223029,-0.00000569,-0.00006093
CP01-R0351,351,352,1002,COARSE_AGGREGATE,0.01808621,0.01808804,-0.00000183,-0.00019454
CP01-R0351,351,352,1002,FINE_AGGREGATE,0.02019035,0.02018573,0.00000462,0.00043214
CP01-R0351,351,352,1002,AGE,0.11422207,0.11422147,0.00000060,0.00011006
CP01-R0242,242,243,1003,INTERCEPT,-23.33121358,-23.29422051,-0.03699308,-0.00139148
CP01-R0242,242,243,1003,CEMENT,0.11980433,0.11979766,0.00000668,0.00078681
CP01-R0242,242,243,1003,SLAG,0.10386581,0.10385969,0.00000611,0.00060328
CP01-R0242,242,243,1003,FLY_ASH,0.08793432,0.08792091,0.00001341,0.00106574
CP01-R0242,242,243,1003,WATER,-0.14991842,-0.14998640,0.00006798,0.00169191
CP01-R0242,242,243,1003,SUPERPLASTICIZER,0.29222460,0.29212436,0.00010024,0.00107293
CP01-R0242,242,243,1003,COARSE_AGGREGATE,0.01808621,0.01807266,0.00001355,0.00144312
CP01-R0242,242,243,1003,FINE_AGGREGATE,0.02019035,0.02017971,0.00001065,0.00099476
CP01-R0242,242,243,1003,AGE,0.11422207,0.11422442,-0.00000235,-0.00043300
CP01-R0970,970,971,1004,INTERCEPT,-23.33121358,-23.36622909,0.03501551,0.00131709
CP01-R0970,970,971,1004,CEMENT,0.11980433,0.11981307,-0.00000873,-0.00102895
CP01-R0970,970,971,1004,SLAG,0.10386581,0.10387454,-0.00000873,-0.00086160
CP01-R0970,970,971,1004,FLY_ASH,0.08793432,0.08794284,-0.00000852,-0.00067685
CP01-R0970,970,971,1004,WATER,-0.14991842,-0.14987822,-0.00004020,-0.00100057
CP01-R0970,970,971,1004,SUPERPLASTICIZER,0.29222460,0.29222068,0.00000391,0.00004190
CP01-R0970,970,971,1004,COARSE_AGGREGATE,0.01808621,0.01809941,-0.00001320,-0.00140520
CP01-R0970,970,971,1004,FINE_AGGREGATE,0.02019035,0.02020435,-0.00001400,-0.00130785
CP01-R0970,970,971,1004,AGE,0.11422207,0.11422366,-0.00000159,-0.00029335
CP01-R0762,762,763,1005,INTERCEPT,-23.33121358,-23.32744237,-0.00377121,-0.00014185
CP01-R0762,762,763,1005,CEMENT,0.11980433,0.11980305,0.00000128,0.00015123
CP01-R0762,762,763,1005,SLAG,0.10386581,0.10385921,0.00000659,0.00065065
CP01-R0762,762,763,1005,FLY_ASH,0.08793432,0.08792730,0.00000702,0.00055816
CP01-R0762,762,763,1005,WATER,-0.14991842,-0.14991240,-0.00000602,-0.00014978
CP01-R0762,762,763,1005,SUPERPLASTICIZER,0.29222460,0.29221017,0.00001442,0.00015435
CP01-R0762,762,763,1005,COARSE_AGGREGATE,0.01808621,0.01808376,0.00000246,0.00026179
CP01-R0762,762,763,1005,FINE_AGGREGATE,0.02019035,0.02018922,0.00000113,0.00010529
CP01-R0762,762,763,1005,AGE,0.11422207,0.11422359,-0.00000152,-0.00028070
CP01-R0125,125,126,1006,INTERCEPT,-23.33121358,-23.31847717,-0.01273641,-0.00047907
CP01-R0125,125,126,1006,CEMENT,0.11980433,0.11979777,0.00000656,0.00077315
CP01-R0125,125,126,1006,SLAG,0.10386581,0.10385931,0.00000650,0.00064082
CP01-R0125,125,126,1006,FLY_ASH,0.08793432,0.08793037,0.00000396,0.00031437
CP01-R0125,125,126,1006,WATER,-0.14991842,-0.14992742,0.00000900,0.00022392
CP01-R0125,125,126,1006,SUPERPLASTICIZER,0.29222460,0.29222385,0.00000074,0.00000795
CP01-R0125,125,126,1006,COARSE_AGGREGATE,0.01808621,0.01808527,0.00000094,0.00010017
CP01-R0125,125,126,1006,FINE_AGGREGATE,0.02019035,0.02018020,0.00001015,0.00094827
CP01-R0125,125,126,1006,AGE,0.11422207,0.11422175,0.00000032,0.00005931
CP01-R0217,217,218,1007,INTERCEPT,-23.33121358,-23.32511640,-0.00609719,-0.00022934
CP01-R0217,217,218,1007,CEMENT,0.11980433,0.11980668,-0.00000235,-0.00027639
CP01-R0217,217,218,1007,SLAG,0.10386581,0.10386790,-0.00000209,-0.00020655
CP01-R0217,217,218,1007,FLY_ASH,0.08793432,0.08793361,0.00000071,0.00005642
CP01-R0217,217,218,1007,WATER,-0.14991842,-0.14992250,0.00000408,0.00010145
CP01-R0217,217,218,1007,SUPERPLASTICIZER,0.29222460,0.29216464,0.00005995,0.00064174
CP01-R0217,217,218,1007,COARSE_AGGREGATE,0.01808621,0.01808033,0.00000589,0.00062709
CP01-R0217,217,218,1007,FINE_AGGREGATE,0.02019035,0.02018994,0.00000041,0.00003856
CP01-R0217,217,218,1007,AGE,0.11422207,0.11422220,-0.00000013,-0.00002478
CP01-R0241,241,242,1008,INTERCEPT,-23.33121358,-23.35943197,0.02821839,0.00106142
CP01-R0241,241,242,1008,CEMENT,0.11980433,0.11980937,-0.00000504,-0.00059359
CP01-R0241,241,242,1008,SLAG,0.10386581,0.10387030,-0.00000449,-0.00044281
CP01-R0241,241,242,1008,FLY_ASH,0.08793432,0.08794435,-0.00001003,-0.00079736
CP01-R0241,241,242,1008,WATER,-0.14991842,-0.14986568,-0.00005274,-0.00131265
CP01-R0241,241,242,1008,SUPERPLASTICIZER,0.29222460,0.29230231,-0.00007772,-0.00083188
CP01-R0241,241,242,1008,COARSE_AGGREGATE,0.01808621,0.01809656,-0.00001034,-0.00110113
CP01-R0241,241,242,1008,FINE_AGGREGATE,0.02019035,0.02019837,-0.00000801,-0.00074891
CP01-R0241,241,242,1008,AGE,0.11422207,0.11421923,0.00000284,0.00052385
CP01-R0862,862,863,1009,INTERCEPT,-23.33121358,-23.35215430,0.02094071,0.00078767
CP01-R0862,862,863,1009,CEMENT,0.11980433,0.11980842,-0.00000409,-0.00048125
CP01-R0862,862,863,1009,SLAG,0.10386581,0.10387458,-0.00000878,-0.00086575
CP01-R0862,862,863,1009,FLY_ASH,0.08793432,0.08793729,-0.00000297,-0.00023565
CP01-R0862,862,863,1009,WATER,-0.14991842,-0.14990101,-0.00001741,-0.00043337
CP01-R0862,862,863,1009,SUPERPLASTICIZER,0.29222460,0.29222167,0.00000292,0.00003126
CP01-R0862,862,863,1009,COARSE_AGGREGATE,0.01808621,0.01809624,-0.00001003,-0.00106741
CP01-R0862,862,863,1009,FINE_AGGREGATE,0.02019035,0.02019780,-0.00000745,-0.00069573
CP01-R0862,862,863,1009,AGE,0.11422207,0.11422349,-0.00000142,-0.00026203
CP01-R0319,319,320,1010,INTERCEPT,-23.33121358,-23.32781125,-0.00340233,-0.00012798
CP01-R0319,319,320,1010,CEMENT,0.11980433,0.11980411,0.00000022,0.00002637
CP01-R0319,319,320,1010,SLAG,0.10386581,0.10386561,0.00000020,0.00001955
CP01-R0319,319,320,1010,FLY_ASH,0.08793432,0.08793234,0.00000198,0.00015734
CP01-R0319,319,320,1010,WATER,-0.14991842,-0.14990739,-0.00001103,-0.00027446
CP01-R0319,319,320,1010,SUPERPLASTICIZER,0.29222460,0.29221173,0.00001287,0.00013776
CP01-R0319,319,320,1010,COARSE_AGGREGATE,0.01808621,0.01808429,0.00000192,0.00020465
CP01-R0319,319,320,1010,FINE_AGGREGATE,0.02019035,0.02018615,0.00000420,0.00039265
CP01-R0319,319,320,1010,AGE,0.11422207,0.11421640,0.00000567,0.00104407
CP01-R0953,953,954,1011,INTERCEPT,-23.33121358,-23.34156559,0.01035201,0.00038939
CP01-R0953,953,954,1011,CEMENT,0.11980433,0.11980522,-0.00000088,-0.00010390
CP01-R0953,953,954,1011,SLAG,0.10386581,0.10386632,-0.00000051,-0.00005052
CP01-R0953,953,954,1011,FLY_ASH,0.08793432,0.08793195,0.00000237,0.00018853
CP01-R0953,953,954,1011,WATER,-0.14991842,-0.14991148,-0.00000694,-0.00017274
CP01-R0953,953,954,1011,SUPERPLASTICIZER,0.29222460,0.29227042,-0.00004583,-0.00049052
CP01-R0953,953,954,1011,COARSE_AGGREGATE,0.01808621,0.01809192,-0.00000571,-0.00060759
CP01-R0953,953,954,1011,FINE_AGGREGATE,0.02019035,0.02019391,-0.00000356,-0.00033234
CP01-R0953,953,954,1011,AGE,0.11422207,0.11422372,-0.00000165,-0.00030447
CP01-R0842,842,843,1012,INTERCEPT,-23.33121358,-23.32182703,-0.00938655,-0.00035307
CP01-R0842,842,843,1012,CEMENT,0.11980433,0.11979991,0.00000442,0.00052068
CP01-R0842,842,843,1012,SLAG,0.10386581,0.10385799,0.00000782,0.00077131
CP01-R0842,842,843,1012,FLY_ASH,0.08793432,0.08792835,0.00000597,0.00047457
CP01-R0842,842,843,1012,WATER,-0.14991842,-0.14991359,-0.00000483,-0.00012016
CP01-R0842,842,843,1012,SUPERPLASTICIZER,0.29222460,0.29229780,-0.00007320,-0.00078355
CP01-R0842,842,843,1012,COARSE_AGGREGATE,0.01808621,0.01808309,0.00000312,0.00033250
CP01-R0842,842,843,1012,FINE_AGGREGATE,0.02019035,0.02018357,0.00000678,0.00063342
CP01-R0842,842,843,1012,AGE,0.11422207,0.11421993,0.00000214,0.00039384
CP01-R1019,1019,1020,1013,INTERCEPT,-23.33121358,-23.34319759,0.01198400,0.00045077
CP01-R1019,1019,1020,1013,CEMENT,0.11980433,0.11980675,-0.00000242,-0.00028475
CP01-R1019,1019,1020,1013,SLAG,0.10386581,0.10387121,-0.00000540,-0.00053251
CP01-R1019,1019,1020,1013,FLY_ASH,0.08793432,0.08793609,-0.00000177,-0.00014053
CP01-R1019,1019,1020,1013,WATER,-0.14991842,-0.14991011,-0.00000831,-0.00020671
CP01-R1019,1019,1020,1013,SUPERPLASTICIZER,0.29222460,0.29221419,0.00001041,0.00011141
CP01-R1019,1019,1020,1013,COARSE_AGGREGATE,0.01808621,0.01809215,-0.00000593,-0.00063143
CP01-R1019,1019,1020,1013,FINE_AGGREGATE,0.02019035,0.02019473,-0.00000438,-0.00040905
CP01-R1019,1019,1020,1013,AGE,0.11422207,0.11422300,-0.00000094,-0.00017258
CP01-R0840,840,841,1014,INTERCEPT,-23.33121358,-23.33190099,0.00068741,0.00002586
CP01-R0840,840,841,1014,CEMENT,0.11980433,0.11980752,-0.00000318,-0.00037511
CP01-R0840,840,841,1014,SLAG,0.10386581,0.10386581,0.00000000,-0.00000044
CP01-R0840,840,841,1014,FLY_ASH,0.08793432,0.08793922,-0.00000490,-0.00038906
CP01-R0840,840,841,1014,WATER,-0.14991842,-0.14992528,0.00000686,0.00017078
CP01-R0840,840,841,1014,SUPERPLASTICIZER,0.29222460,0.29217583,0.00004877,0.00052199
CP01-R0840,840,841,1014,COARSE_AGGREGATE,0.01808621,0.01808519,0.00000102,0.00010906
CP01-R0840,840,841,1014,FINE_AGGREGATE,0.02019035,0.02019279,-0.00000244,-0.00022762
CP01-R0840,840,841,1014,AGE,0.11422207,0.11422323,-0.00000116,-0.00021404
CP01-R0997,997,998,1015,INTERCEPT,-23.33121358,-23.33185105,0.00063746,0.00002398
CP01-R0997,997,998,1015,CEMENT,0.11980433,0.11980754,-0.00000320,-0.00037736
CP01-R0997,997,998,1015,SLAG,0.10386581,0.10386592,-0.00000011,-0.00001065
CP01-R0997,997,998,1015,FLY_ASH,0.08793432,0.08793929,-0.00000497,-0.00039471
CP01-R0997,997,998,1015,WATER,-0.14991842,-0.14992553,0.00000711,0.00017706
CP01-R0997,997,998,1015,SUPERPLASTICIZER,0.29222460,0.29217371,0.00005089,0.00054472
CP01-R0997,997,998,1015,COARSE_AGGREGATE,0.01808621,0.01808519,0.00000103,0.00010932
CP01-R0997,997,998,1015,FINE_AGGREGATE,0.02019035,0.02019278,-0.00000243,-0.00022739
CP01-R0997,997,998,1015,AGE,0.11422207,0.11422322,-0.00000115,-0.00021157
CP01-R0197,197,198,1016,INTERCEPT,-23.33121358,-23.34172668,0.01051310,0.00039544
CP01-R0197,197,198,1016,CEMENT,0.11980433,0.11980586,-0.00000153,-0.00018028
CP01-R0197,197,198,1016,SLAG,0.10386581,0.10386779,-0.00000198,-0.00019515
CP01-R0197,197,198,1016,FLY_ASH,0.08793432,0.08793820,-0.00000388,-0.00030795
CP01-R0197,197,198,1016,WATER,-0.14991842,-0.14990819,-0.00001023,-0.00025455
CP01-R0197,197,198,1016,SUPERPLASTICIZER,0.29222460,0.29222982,-0.00000522,-0.00005591
CP01-R0197,197,198,1016,COARSE_AGGREGATE,0.01808621,0.01808971,-0.00000350,-0.00037258
CP01-R0197,197,198,1016,FINE_AGGREGATE,0.02019035,0.02019629,-0.00000593,-0.00055458
CP01-R0197,197,198,1016,AGE,0.11422207,0.11422218,-0.00000012,-0.00002148
CP01-R0562,562,563,1017,INTERCEPT,-23.33121358,-23.32469508,-0.00651850,-0.00024519
CP01-R0562,562,563,1017,CEMENT,0.11980433,0.11980380,0.00000053,0.00006283
CP01-R0562,562,563,1017,SLAG,0.10386581,0.10386252,0.00000329,0.00032493
CP01-R0562,562,563,1017,FLY_ASH,0.08793432,0.08793082,0.00000351,0.00027857
CP01-R0562,562,563,1017,WATER,-0.14991842,-0.14992931,0.00001089,0.00027116
CP01-R0562,562,563,1017,SUPERPLASTICIZER,0.29222460,0.29219128,0.00003332,0.00035662
CP01-R0562,562,563,1017,COARSE_AGGREGATE,0.01808621,0.01808499,0.00000123,0.00013070
CP01-R0562,562,563,1017,FINE_AGGREGATE,0.02019035,0.02018733,0.00000302,0.00028193
CP01-R0562,562,563,1017,AGE,0.11422207,0.11422053,0.00000154,0.00028287
CP01-R0890,890,891,1018,INTERCEPT,-23.33121358,-23.33745244,0.00623885,0.00023467
CP01-R0890,890,891,1018,CEMENT,0.11980433,0.11980490,-0.00000056,-0.00006648
CP01-R0890,890,891,1018,SLAG,0.10386581,0.10386616,-0.00000035,-0.00003469
CP01-R0890,890,891,1018,FLY_ASH,0.08793432,0.08793304,0.00000128,0.00010175
CP01-R0890,890,891,1018,WATER,-0.14991842,-0.14991381,-0.00000461,-0.00011473
CP01-R0890,890,891,1018,SUPERPLASTICIZER,0.29222460,0.29225190,-0.00002730,-0.00029225
CP01-R0890,890,891,1018,COARSE_AGGREGATE,0.01808621,0.01808958,-0.00000337,-0.00035828
CP01-R0890,890,891,1018,FINE_AGGREGATE,0.02019035,0.02019248,-0.00000213,-0.00019881
CP01-R0890,890,891,1018,AGE,0.11422207,0.11422300,-0.00000093,-0.00017136
CP01-R0287,287,288,1019,INTERCEPT,-23.33121358,-23.33388515,0.00267156,0.00010049
CP01-R0287,287,288,1019,CEMENT,0.11980433,0.11980462,-0.00000029,-0.00003400
CP01-R0287,287,288,1019,SLAG,0.10386581,0.10386628,-0.00000047,-0.00004680
CP01-R0287,287,288,1019,FLY_ASH,0.08793432,0.08793773,-0.00000341,-0.00027093
CP01-R0287,287,288,1019,WATER,-0.14991842,-0.14991682,-0.00000160,-0.00003978
CP01-R0287,287,288,1019,SUPERPLASTICIZER,0.29222460,0.29222209,0.00000251,0.00002682
CP01-R0287,287,288,1019,COARSE_AGGREGATE,0.01808621,0.01808798,-0.00000177,-0.00018818
CP01-R0287,287,288,1019,FINE_AGGREGATE,0.02019035,0.02019097,-0.00000062,-0.00005786
CP01-R0287,287,288,1019,AGE,0.11422207,0.11422207,0.00000000,-0.00000030
CP01-R0999,999,1000,1020,INTERCEPT,-23.33121358,-23.32673259,-0.00448100,-0.00016855
CP01-R0999,999,1000,1020,CEMENT,0.11980433,0.11980228,0.00000206,0.00024223
CP01-R0999,999,1000,1020,SLAG,0.10386581,0.10386218,0.00000363,0.00035792
CP01-R0999,999,1000,1020,FLY_ASH,0.08793432,0.08793156,0.00000276,0.00021955
CP01-R0999,999,1000,1020,WATER,-0.14991842,-0.14991651,-0.00000191,-0.00004762
CP01-R0999,999,1000,1020,SUPERPLASTICIZER,0.29222460,0.29225716,-0.00003256,-0.00034854
CP01-R0999,999,1000,1020,COARSE_AGGREGATE,0.01808621,0.01808472,0.00000149,0.00015886
CP01-R0999,999,1000,1020,FINE_AGGREGATE,0.02019035,0.02018719,0.00000316,0.00029573
CP01-R0999,999,1000,1020,AGE,0.11422207,0.11422108,0.00000099,0.00018197
CP01-R0171,171,172,1021,INTERCEPT,-23.33121358,-23.33541445,0.00420086,0.00015801
CP01-R0171,171,172,1021,CEMENT,0.11980433,0.11980647,-0.00000214,-0.00025164
CP01-R0171,171,172,1021,SLAG,0.10386581,0.10386806,-0.00000225,-0.00022209
CP01-R0171,171,172,1021,FLY_ASH,0.08793432,0.08793587,-0.00000155,-0.00012301
CP01-R0171,171,172,1021,WATER,-0.14991842,-0.14991617,-0.00000225,-0.00005604
CP01-R0171,171,172,1021,SUPERPLASTICIZER,0.29222460,0.29222412,0.00000048,0.00000510
CP01-R0171,171,172,1021,COARSE_AGGREGATE,0.01808621,0.01808660,-0.00000039,-0.00004140
CP01-R0171,171,172,1021,FINE_AGGREGATE,0.02019035,0.02019368,-0.00000333,-0.00031098
CP01-R0171,171,172,1021,AGE,0.11422207,0.11422337,-0.00000131,-0.00024061
CP01-R0251,251,252,1022,INTERCEPT,-23.33121358,-23.32231118,-0.00890240,-0.00033486
CP01-R0251,251,252,1022,CEMENT,0.11980433,0.11980204,0.00000229,0.00027012
CP01-R0251,251,252,1022,SLAG,0.10386581,0.10386364,0.00000216,0.00021351
CP01-R0251,251,252,1022,FLY_ASH,0.08793432,0.08793059,0.00000373,0.00029623
CP01-R0251,251,252,1022,WATER,-0.14991842,-0.14993223,0.00001381,0.00034373
CP01-R0251,251,252,1022,SUPERPLASTICIZER,0.29222460,0.29221874,0.00000586,0.00006271
CP01-R0251,251,252,1022,COARSE_AGGREGATE,0.01808621,0.01808382,0.00000240,0.00025538
CP01-R0251,251,252,1022,FINE_AGGREGATE,0.02019035,0.02018632,0.00000404,0.00037709
CP01-R0251,251,252,1022,AGE,0.11422207,0.11422266,-0.00000059,-0.00010814
CP01-R0475,475,476,1023,INTERCEPT,-23.33121358,-23.33514451,0.00393092,0.00014786
CP01-R0475,475,476,1023,CEMENT,0.11980433,0.11980404,0.00000029,0.00003474
CP01-R0475,475,476,1023,SLAG,0.10386581,0.10386664,-0.00000083,-0.00008164
CP01-R0475,475,476,1023,FLY_ASH,0.08793432,0.08793428,0.00000004,0.00000318
CP01-R0475,475,476,1023,WATER,-0.14991842,-0.14991093,-0.00000749,-0.00018636
CP01-R0475,475,476,1023,SUPERPLASTICIZER,0.29222460,0.29223459,-0.00000999,-0.00010698
CP01-R0475,475,476,1023,COARSE_AGGREGATE,0.01808621,0.01808739,-0.00000117,-0.00012474
CP01-R0475,475,476,1023,FINE_AGGREGATE,0.02019035,0.02019206,-0.00000171,-0.00015996
CP01-R0475,475,476,1023,AGE,0.11422207,0.11422225,-0.00000018,-0.00003275
CP01-R0884,884,885,1024,INTERCEPT,-23.33121358,-23.33115713,-0.00005645,-0.00000212
CP01-R0884,884,885,1024,CEMENT,0.11980433,0.11980371,0.00000062,0.00007304
CP01-R0884,884,885,1024,SLAG,0.10386581,0.10386598,-0.00000017,-0.00001716
CP01-R0884,884,885,1024,FLY_ASH,0.08793432,0.08793321,0.00000111,0.00008819
CP01-R0884,884,885,1024,WATER,-0.14991842,-0.14991747,-0.00000095,-0.00002359
CP01-R0884,884,885,1024,SUPERPLASTICIZER,0.29222460,0.29223579,-0.00001119,-0.00011978
CP01-R0884,884,885,1024,COARSE_AGGREGATE,0.01808621,0.01808585,0.00000036,0.00003840
CP01-R0884,884,885,1024,FINE_AGGREGATE,0.02019035,0.02019075,-0.00000040,-0.00003717
CP01-R0884,884,885,1024,AGE,0.11422207,0.11422204,0.00000003,0.00000511
CP01-R0783,783,784,1025,INTERCEPT,-23.33121358,-23.33099626,-0.00021732,-0.00000817
CP01-R0783,783,784,1025,CEMENT,0.11980433,0.11980467,-0.00000033,-0.00003904
CP01-R0783,783,784,1025,SLAG,0.10386581,0.10386650,-0.00000069,-0.00006777
CP01-R0783,783,784,1025,FLY_ASH,0.08793432,0.08793535,-0.00000102,-0.00008134
CP01-R0783,783,784,1025,WATER,-0.14991842,-0.14991935,0.00000093,0.00002325
CP01-R0783,783,784,1025,SUPERPLASTICIZER,0.29222460,0.29222213,0.00000246,0.00002636
CP01-R0783,783,784,1025,COARSE_AGGREGATE,0.01808621,0.01808577,0.00000044,0.00004703
CP01-R0783,783,784,1025,FINE_AGGREGATE,0.02019035,0.02019054,-0.00000019,-0.00001749
CP01-R0783,783,784,1025,AGE,0.11422207,0.11422246,-0.00000039,-0.00007203
CP01-R0393,393,394,1026,INTERCEPT,-23.33121358,-23.33089948,-0.00031410,-0.00001181
CP01-R0393,393,394,1026,CEMENT,0.11980433,0.11980424,0.00000009,0.00001072
CP01-R0393,393,394,1026,SLAG,0.10386581,0.10386564,0.00000017,0.00001639
CP01-R0393,393,394,1026,FLY_ASH,0.08793432,0.08793425,0.00000007,0.00000564
CP01-R0393,393,394,1026,WATER,-0.14991842,-0.14991862,0.00000021,0.00000512
CP01-R0393,393,394,1026,SUPERPLASTICIZER,0.29222460,0.29222682,-0.00000223,-0.00002383
CP01-R0393,393,394,1026,COARSE_AGGREGATE,0.01808621,0.01808616,0.00000006,0.00000600
CP01-R0393,393,394,1026,FINE_AGGREGATE,0.02019035,0.02019011,0.00000024,0.00002271
CP01-R0393,393,394,1026,AGE,0.11422207,0.11422205,0.00000002,0.00000369
CP01-R0607,607,608,1027,INTERCEPT,-23.33121358,-23.33149569,0.00028210,0.00001061
CP01-R0607,607,608,1027,CEMENT,0.11980433,0.11980450,-0.00000017,-0.00001988
CP01-R0607,607,608,1027,SLAG,0.10386581,0.10386604,-0.00000023,-0.00002313
CP01-R0607,607,608,1027,FLY_ASH,0.08793432,0.08793463,-0.00000031,-0.00002463
CP01-R0607,607,608,1027,WATER,-0.14991842,-0.14991824,-0.00000018,-0.00000438
CP01-R0607,607,608,1027,SUPERPLASTICIZER,0.29222460,0.29222497,-0.00000037,-0.00000397
CP01-R0607,607,608,1027,COARSE_AGGREGATE,0.01808621,0.01808634,-0.00000013,-0.00001384
CP01-R0607,607,608,1027,FINE_AGGREGATE,0.02019035,0.02019039,-0.00000004,-0.00000354
CP01-R0607,607,608,1027,AGE,0.11422207,0.11422216,-0.00000009,-0.00001636
CP01-R0947,947,948,1028,INTERCEPT,-23.33121358,-23.33124291,0.00002933,0.00000110
CP01-R0947,947,948,1028,CEMENT,0.11980433,0.11980442,-0.00000008,-0.00000971
CP01-R0947,947,948,1028,SLAG,0.10386581,0.10386579,0.00000002,0.00000198
CP01-R0947,947,948,1028,FLY_ASH,0.08793432,0.08793447,-0.00000014,-0.00001146
CP01-R0947,947,948,1028,WATER,-0.14991842,-0.14991850,0.00000008,0.00000192
CP01-R0947,947,948,1028,SUPERPLASTICIZER,0.29222460,0.29222330,0.00000129,0.00001385
CP01-R0947,947,948,1028,COARSE_AGGREGATE,0.01808621,0.01808627,-0.00000005,-0.00000581
CP01-R0947,947,948,1028,FINE_AGGREGATE,0.02019035,0.02019031,0.00000005,0.00000429
CP01-R0947,947,948,1028,AGE,0.11422207,0.11422207,0.00000000,-0.00000060
CP01-R0346,346,347,1029,INTERCEPT,-23.33121358,-23.33110656,-0.00010703,-0.00000403
CP01-R0346,346,347,1029,CEMENT,0.11980433,0.11980431,0.00000002,0.00000263
CP01-R0346,346,347,1029,SLAG,0.10386581,0.10386578,0.00000003,0.00000294
CP01-R0346,346,347,1029,FLY_ASH,0.08793432,0.08793443,-0.00000011,-0.00000881
CP01-R0346,346,347,1029,WATER,-0.14991842,-0.14991880,0.00000038,0.00000941
CP01-R0346,346,347,1029,SUPERPLASTICIZER,0.29222460,0.29222408,0.00000051,0.00000548
CP01-R0346,346,347,1029,COARSE_AGGREGATE,0.01808621,0.01808623,-0.00000002,-0.00000167
CP01-R0346,346,347,1029,FINE_AGGREGATE,0.02019035,0.02019030,0.00000006,0.00000516
CP01-R0346,346,347,1029,AGE,0.11422207,0.11422206,0.00000001,0.00000112
CP01-R0794,794,795,1030,INTERCEPT,-23.33121358,-23.33120645,-0.00000714,-0.00000027
CP01-R0794,794,795,1030,CEMENT,0.11980433,0.11980436,-0.00000002,-0.00000270
CP01-R0794,794,795,1030,SLAG,0.10386581,0.10386587,-0.00000006,-0.00000634
CP01-R0794,794,795,1030,FLY_ASH,0.08793432,0.08793440,-0.00000008,-0.00000646
CP01-R0794,794,795,1030,WATER,-0.14991842,-0.14991859,0.00000017,0.00000421
CP01-R0794,794,795,1030,SUPERPLASTICIZER,0.29222460,0.29222450,0.00000010,0.00000103
CP01-R0794,794,795,1030,COARSE_AGGREGATE,0.01808621,0.01808623,-0.00000001,-0.00000123
CP01-R0794,794,795,1030,FINE_AGGREGATE,0.02019035,0.02019034,0.00000001,0.00000096
CP01-R0794,794,795,1030,AGE,0.11422207,0.11422212,-0.00000005,-0.00000921
